Formatted date,Name,Symbol,Price($),Market Cap ($),Circulating Supply
2016-11-20,Dash,DASH,8.51,58696740.95,6896141
2016-11-13,Dash,DASH,9.49,65299972.9,6881268
2016-11-06,Dash,DASH,9.4,64522830.44,6866339
2016-10-30,Dash,DASH,9.67,66171134.88,6844843
2016-10-16,Dash,DASH,10.85,73947329.8,6815136
2016-10-09,Dash,DASH,11.59,78800070.75,6800253
2016-10-02,Dash,DASH,11.78,79826346.61,6778019
2016-09-25,Dash,DASH,11.55,78119492.66,6763187
2016-09-18,Dash,DASH,11.64,78547263.46,6748331
2016-09-11,Dash,DASH,11.14,75009259.61,6733438
2016-09-04,Dash,DASH,11.39,76412752.45,6711170
2016-08-28,Dash,DASH,12.42,83140741.31,6696325
2016-08-21,Dash,DASH,13.41,89617608.75,6681419
2016-10-23,Dash,DASH,9.96,68053852.23,6829986
2016-08-14,Dash,DASH,14.48,96545088.58,6666581
2016-08-07,Dash,DASH,10.35,68835573.22,6651656
2016-07-31,Dash,DASH,9.51,63022072.89,6629448
2016-07-24,Dash,DASH,9.21,60893882.1,6614570
2016-07-17,Dash,DASH,8.12,53579405.55,6599700
2016-07-03,Dash,DASH,7.01,46014335.66,6562509
2016-06-26,Dash,DASH,6.78,44384031.64,6547607
2016-06-19,Dash,DASH,7.99,52191421.82,6532723
2016-06-12,Dash,DASH,7.66,49901720.57,6517874
2016-05-29,Dash,DASH,8.19,53072131.66,6480703
2016-05-22,Dash,DASH,8.1,52345239.75,6465778
2016-06-05,Dash,DASH,7.58,49244454.31,6495605
2016-05-15,Dash,DASH,7.0,45151175.6,6450869
2016-05-08,Dash,DASH,6.69,43072011.44,6435882
2016-05-01,Dash,DASH,6.79,43576666.47,6413491
2016-07-10,Dash,DASH,7.42,48860024.72,6584815
2016-04-24,Dash,DASH,6.44,41233704.48,6398319
2016-04-03,Dash,DASH,7.0,44369450.6,6341922
2016-04-17,Dash,DASH,6.4,40828203.42,6382434
2016-04-10,Dash,DASH,6.54,41637211.38,6365549
2016-03-27,Dash,DASH,7.05,44599540.88,6325208
2016-03-20,Dash,DASH,6.12,38640112.33,6309019
2016-03-13,Dash,DASH,5.68,35745345.56,6292759
2016-03-06,Dash,DASH,4.58,28733381.17,6269953
2016-02-28,Dash,DASH,4.0,25029680.11,6253721
2016-02-21,Dash,DASH,4.0,24969430.52,6238558
2016-02-14,Dash,DASH,3.8,23662295.82,6223509
2016-02-07,Dash,DASH,4.21,26137313.91,6207076
2016-01-31,Dash,DASH,4.11,25420327.76,6183641
2016-01-24,Dash,DASH,4.4,27109155.59,6167062
2016-01-17,Dash,DASH,4.95,30466572.18,6150529
2016-01-10,Dash,DASH,3.29,20209347.56,6133882
2016-01-03,Dash,DASH,3.24,19794713.11,6109219
2015-12-27,Dash,DASH,2.65,16121933.07,6092314
2015-12-20,Dash,DASH,2.49,15152197.89,6075184
2015-12-13,Dash,DASH,2.73,16551876.95,6058257
2015-12-06,Dash,DASH,2.34,14154013.93,6040920
2015-11-29,Dash,DASH,2.15,12969494.4,6024448
2015-11-22,Dash,DASH,2.06,12398408.28,6007558
2015-11-15,Dash,DASH,2.31,13818386.12,5991160
2015-11-08,Dash,DASH,2.53,15118039.0,5974036
2015-11-01,Dash,DASH,2.66,15842369.86,5947516
2015-10-25,Dash,DASH,2.17,12869225.64,5927932
2015-10-18,Dash,DASH,2.37,14003636.28,5905035
2015-10-11,Dash,DASH,2.39,14050057.21,5882569
2015-10-04,Dash,DASH,2.17,12708658.26,5849971
2015-09-27,Dash,DASH,2.36,13777765.12,5826095
2015-09-20,Dash,DASH,2.39,13889314.77,5803820
2015-09-13,Dash,DASH,2.34,13505956.96,5782325
2015-07-26,Dash,DASH,3.78,21209965.29,5614199
2015-09-06,Dash,DASH,2.49,14304072.77,5753391
2015-08-30,Dash,DASH,2.56,14650286.41,5731574
2015-08-23,Dash,DASH,2.64,15049643.02,5706797
2015-08-16,Dash,DASH,2.94,16700490.1,5682891
2015-08-09,Dash,DASH,3.11,17591317.47,5659192
2015-08-02,Dash,DASH,3.62,20390786.09,5636377
2015-07-19,Dash,DASH,3.62,20242257.46,5591980
2015-07-12,Dash,DASH,4.1,22803395.45,5566488
2015-07-05,Dash,DASH,3.09,17135822.76,5538286
2015-06-28,Dash,DASH,2.73,15062423.64,5509643
2015-06-14,Dash,DASH,2.81,15337249.7,5459413
2015-06-07,Dash,DASH,2.81,15278947.69,5436880
2015-05-31,Dash,DASH,2.76,14938814.3,5415857
2015-06-21,Dash,DASH,2.84,15581959.93,5482231
2015-05-24,Dash,DASH,2.9,15648535.73,5395178
2015-05-17,Dash,DASH,2.93,15746928.4,5374899
2015-05-10,Dash,DASH,2.68,14376352.95,5355806
2015-05-03,Dash,DASH,2.7,14424045.71,5336255
2015-04-26,Dash,DASH,3.05,16223706.07,5316290
2015-04-19,Dash,DASH,2.8,14838968.27,5296335
2015-04-12,Dash,DASH,3.3,17401249.89,5277208
2015-04-05,Dash,DASH,4.17,21939785.25,5258071
2015-03-22,Dash,DASH,4.61,24047777.65,5220586
2015-03-15,Dash,DASH,3.12,16245688.33,5202317
2015-03-08,Dash,DASH,3.39,17570324.53,5184139
2015-03-01,Dash,DASH,3.33,17199121.16,5165780
2015-02-22,Dash,DASH,2.53,12999946.81,5147108
2015-02-15,Dash,DASH,2.76,14165257.75,5128668
2015-02-08,Dash,DASH,1.84,9389048.13,5109966
2015-02-01,Dash,DASH,1.88,9588423.11,5090573
2015-01-25,Dash,DASH,1.81,9161231.76,5071928
2015-03-29,Dash,DASH,4.6,24101447.65,5238589
2015-01-11,Dash,DASH,1.64,8234998.93,5030049
2015-01-04,Dash,DASH,1.63,8152158.19,5008126
2014-12-28,Dash,DASH,1.95,9727859.93,4986968
2014-12-21,Dash,DASH,1.91,9490148.96,4965626
2014-12-14,Dash,DASH,2.24,11065101.71,4944218
2014-12-07,Dash,DASH,2.37,11664878.9,4924140
2014-11-30,Dash,DASH,2.39,11695805.94,4903621
2014-11-16,Dash,DASH,2.74,13315530.11,4863451
2014-11-09,Dash,DASH,2.99,14489432.11,4843911
2014-11-02,Dash,DASH,1.66,8005087.13,4820570
2014-10-26,Dash,DASH,1.93,9235022.6,4793486
2014-10-19,Dash,DASH,2.27,10799823.06,4766453
2014-11-23,Dash,DASH,2.31,11263765.86,4883071
2014-10-12,Dash,DASH,2.14,10135152.87,4740174
2014-10-05,Dash,DASH,2.25,10625187.12,4714224
2014-09-28,Dash,DASH,2.9,13617927.59,4691492
2014-09-07,Dash,DASH,2.9,13444558.03,4629609
2014-09-21,Dash,DASH,2.97,13874335.09,4670689
2014-08-24,Dash,DASH,3.09,14168313.14,4587779
2014-09-14,Dash,DASH,2.8,13024353.94,4651081
2014-08-31,Dash,DASH,2.41,11087255.81,4608509
2014-08-17,Dash,DASH,2.36,10795686.17,4568039
2014-07-20,Dash,DASH,7.11,31911764.77,4488133
2014-08-10,Dash,DASH,5.72,26010564.6,4548644
2014-08-03,Dash,DASH,5.8,26266328.73,4529346
2015-01-18,Dash,DASH,1.31,6621034.11,5051351
2014-07-27,Dash,DASH,5.83,26301201.11,4508122
2014-07-13,Dash,DASH,6.35,28387008.55,4466913
2014-03-09,Dash,DASH,0.873,3162069.95,3622224
2014-03-02,Dash,DASH,1.03,3637723.8,3536463
2014-07-06,Dash,DASH,6.66,29617771.23,4446184
2014-02-23,Dash,DASH,1.15,3965887.32,3445428
