Formatted date,Name,Symbol,Price($),Market Cap ($),Circulating Supply
2015-08-02,Peercoin,PPC,0.5093,11475471.64,22530029
2015-07-19,Peercoin,PPC,0.5104,11483238.85,22496378
2015-07-12,Peercoin,PPC,0.6883,15476465.75,22486407
2015-07-05,Peercoin,PPC,0.5683,12764800.65,22460750
2015-06-28,Peercoin,PPC,0.4105,9212808.16,22444911
2015-06-14,Peercoin,PPC,0.3253,7290463.69,22408582
2015-06-07,Peercoin,PPC,0.2858,6397585.37,22385899
2015-05-31,Peercoin,PPC,0.2923,6537218.63,22367755
2015-06-21,Peercoin,PPC,0.3949,8857457.26,22428765
2015-05-24,Peercoin,PPC,0.346,7732702.88,22351649
